ID,Year,Month,Species,Station,Wt/h,Nt/h,Swept_area_km2/h,Lon,Lat
3706,2015,5,Engraulis japonicus,3694 ,0 ,0 ,0.13 ,119,38.5
3707,2015,5,Engraulis japonicus,3683 ,0 ,0 ,0.13 ,118.75,38.5
3708,2015,5,Engraulis japonicus,3594 ,0 ,0 ,0.13 ,118.5,38.5
3709,2015,5,Engraulis japonicus,4962 ,0 ,0 ,0.13 ,119,38.25
3710,2015,5,Engraulis japonicus,5051 ,0 ,0 ,0.13 ,119.25,38.25
3711,2015,5,Engraulis japonicus,5083 ,0 ,0 ,0.13 ,119.25,38
3712,2015,5,Engraulis japonicus,6151 ,0 ,0 ,0.13 ,119.25,37.75
3713,2015,5,Engraulis japonicus,6183 ,10 ,1 ,0.13 ,119.25,37.5
3714,2015,5,Engraulis japonicus,7251 ,0 ,0 ,0.13 ,119.25,37.25
3715,2015,5,Larimichthys polyactis,7262 ,0 ,0 ,0.13 ,119.5,37.25
3716,2015,5,Larimichthys polyactis,6194 ,0 ,0 ,0.13 ,119.5,37.5
3717,2015,5,Larimichthys polyactis,6162 ,0 ,0 ,0.13 ,119.5,37.75
3718,2015,5,Larimichthys polyactis,5094 ,0 ,0 ,0.13 ,119.5,38
3719,2015,5,Larimichthys polyactis,5183 ,0 ,0 ,0.13 ,119.75,38
3720,2015,5,Larimichthys polyactis,5194 ,0 ,0 ,0.13 ,120,38
3721,2015,5,Larimichthys polyactis,6262 ,0 ,0 ,0.13 ,120,37.75
3722,2015,5,Larimichthys polyactis,6251 ,0 ,0 ,0.13 ,119.75,37.75
3723,2015,5,Larimichthys polyactis,6283 ,0 ,0 ,0.13 ,119.75,37.5
3724,2015,5,Larimichthys polyactis,5283 ,0 ,0 ,0.13 ,120.25,38
3725,2015,5,Larimichthys polyactis,5262 ,0 ,0 ,0.13 ,120.5,38.25
3726,2015,5,Larimichthys polyactis,5251 ,0 ,0 ,0.13 ,120.25,38.25
3727,2015,5,Larimichthys polyactis,5151 ,0 ,0 ,0.13 ,119.75,38.25
3728,2015,5,Larimichthys polyactis,3794 ,0 ,0 ,0.13 ,119.5,38.5
3729,2015,5,Larimichthys polyactis,3851 ,0 ,0 ,0.13 ,119.75,38.75
3730,2015,5,Larimichthys polyactis,3951 ,0 ,0 ,0.13 ,120.25,38.75
3731,2015,5,Larimichthys polyactis,3994 ,0 ,0 ,0.13 ,120.5,38.5
3732,2015,5,Larimichthys polyactis,2594 ,0 ,0 ,0.13 ,120.5,39
3733,2015,5,Larimichthys polyactis,2651 ,0 ,0 ,0.13 ,120.75,39.25
3734,2015,5,Larimichthys polyactis,2694 ,0 ,0 ,0.13 ,121,39
3735,2015,5,Larimichthys polyactis,1294 ,0 ,0 ,0.13 ,120.5,39.5
3736,2015,5,Larimichthys polyactis,1351 ,0 ,0 ,0.13 ,120.75,39.75
3737,2015,5,Larimichthys polyactis,694 ,0 ,0 ,0.13 ,121,40
3738,2015,5,Larimichthys polyactis,1451 ,0 ,0 ,0.13 ,120.75,39.75
3739,2015,5,Larimichthys polyactis,783 ,0 ,0 ,0.13 ,121.25,40
3740,2015,5,Larimichthys polyactis,762 ,0 ,0 ,0.13 ,121.5,40.25
3741,2015,5,Larimichthys polyactis,751 ,0 ,0 ,0.13 ,121.25,40.25
3742,2015,5,Larimichthys polyactis,1183 ,0 ,0 ,0.13 ,119.75,39.5
3743,2015,5,Larimichthys polyactis,1194 ,0 ,0 ,0.13 ,120,39.5
3744,2015,5,Larimichthys polyactis,2494 ,0 ,0 ,0.13 ,120,39
3745,2015,5,Larimichthys polyactis,2451 ,0 ,0 ,0.13 ,119.75,39.25
3746,2015,5,Larimichthys polyactis,2394 ,0 ,0 ,0.13 ,119.5,39
3747,2015,5,Larimichthys polyactis,2353 ,0 ,0 ,0.13 ,119.25,39.167
3748,2015,5,Larimichthys polyactis,3551 ,0 ,0 ,0.13 ,118.25,38.75
3749,2015,5,Larimichthys polyactis,3562 ,0 ,0 ,0.13 ,118.5,38.75
3750,2015,5,Larimichthys polyactis,3651 ,0 ,0 ,0.13 ,118.75,38.75
3751,2015,5,Larimichthys polyactis,3662 ,0 ,0 ,0.13 ,119,38.75
3752,2015,5,Larimichthys polyactis,3751 ,0 ,0 ,0.13 ,119.25,38.75
3753,2015,5,Larimichthys polyactis,3694 ,0 ,0 ,0.13 ,119,38.5
3754,2015,5,Larimichthys polyactis,3683 ,0 ,0 ,0.13 ,118.75,38.5
3755,2015,5,Larimichthys polyactis,3594 ,0 ,0 ,0.13 ,118.5,38.5
3756,2015,5,Larimichthys polyactis,4962 ,0 ,0 ,0.13 ,119,38.25
3757,2015,5,Larimichthys polyactis,5051 ,0 ,0 ,0.13 ,119.25,38.25
3758,2015,5,Larimichthys polyactis,5083 ,0 ,0 ,0.13 ,119.25,38
3759,2015,5,Larimichthys polyactis,6151 ,0 ,0 ,0.13 ,119.25,37.75
3760,2015,5,Larimichthys polyactis,6183 ,0 ,0 ,0.13 ,119.25,37.5
3761,2015,5,Larimichthys polyactis,7251 ,0 ,0 ,0.13 ,119.25,37.25
3762,2015,5,Oratosquilla oratoria,7262 ,0 ,0 ,0.13 ,119.5,37.25
3763,2015,5,Oratosquilla oratoria,6194 ,600 ,93 ,0.13 ,119.5,37.5
3764,2015,5,Oratosquilla oratoria,6162 ,396 ,38 ,0.13 ,119.5,37.75
3765,2015,5,Oratosquilla oratoria,5094 ,276 ,41 ,0.13 ,119.5,38
3766,2015,5,Oratosquilla oratoria,5183 ,1049 ,136 ,0.13 ,119.75,38
3767,2015,5,Oratosquilla oratoria,5194 ,207 ,28 ,0.13 ,120,38
3768,2015,5,Oratosquilla oratoria,6262 ,1450 ,170 ,0.13 ,120,37.75
3769,2015,5,Oratosquilla oratoria,6251 ,5127 ,603 ,0.13 ,119.75,37.75
3770,2015,5,Oratosquilla oratoria,6283 ,318 ,31 ,0.13 ,119.75,37.5
3771,2015,5,Oratosquilla oratoria,5283 ,69 ,9 ,0.13 ,120.25,38
3772,2015,5,Oratosquilla oratoria,5262 ,72 ,6 ,0.13 ,120.5,38.25
3773,2015,5,Oratosquilla oratoria,5251 ,12 ,7 ,0.13 ,120.25,38.25
3774,2015,5,Oratosquilla oratoria,5151 ,61 ,5 ,0.13 ,119.75,38.25
3775,2015,5,Oratosquilla oratoria,3794 ,38 ,3 ,0.13 ,119.5,38.5
3776,2015,5,Oratosquilla oratoria,3851 ,42 ,3 ,0.13 ,119.75,38.75
3777,2015,5,Oratosquilla oratoria,3951 ,26 ,6 ,0.13 ,120.25,38.75
3778,2015,5,Oratosquilla oratoria,3994 ,0 ,0 ,0.13 ,120.5,38.5
3779,2015,5,Oratosquilla oratoria,2594 ,19 ,2 ,0.13 ,120.5,39
3780,2015,5,Oratosquilla oratoria,2651 ,0 ,0 ,0.13 ,120.75,39.25
3781,2015,5,Oratosquilla oratoria,2694 ,0 ,0 ,0.13 ,121,39
3782,2015,5,Oratosquilla oratoria,1294 ,94 ,11 ,0.13 ,120.5,39.5
3783,2015,5,Oratosquilla oratoria,1351 ,48 ,4 ,0.13 ,120.75,39.75
3784,2015,5,Oratosquilla oratoria,694 ,39 ,3 ,0.13 ,121,40
3785,2015,5,Oratosquilla oratoria,1451 ,52 ,4 ,0.13 ,120.75,39.75
3786,2015,5,Oratosquilla oratoria,783 ,39 ,2 ,0.13 ,121.25,40
3787,2015,5,Oratosquilla oratoria,762 ,600 ,60 ,0.13 ,121.5,40.25
3788,2015,5,Oratosquilla oratoria,751 ,1693 ,121 ,0.13 ,121.25,40.25
3789,2015,5,Oratosquilla oratoria,1183 ,464 ,45 ,0.13 ,119.75,39.5
3790,2015,5,Oratosquilla oratoria,1194 ,245 ,20 ,0.13 ,120,39.5
3791,2015,5,Oratosquilla oratoria,2494 ,34 ,2 ,0.13 ,120,39
3792,2015,5,Oratosquilla oratoria,2451 ,82 ,5 ,0.13 ,119.75,39.25
3793,2015,5,Oratosquilla oratoria,2394 ,80 ,6 ,0.13 ,119.5,39
3794,2015,5,Oratosquilla oratoria,2353 ,137 ,14 ,0.13 ,119.25,39.167
3795,2015,5,Oratosquilla oratoria,3551 ,365 ,34 ,0.13 ,118.25,38.75
3796,2015,5,Oratosquilla oratoria,3562 ,373 ,27 ,0.13 ,118.5,38.75
3797,2015,5,Oratosquilla oratoria,3651 ,26 ,4 ,0.13 ,118.75,38.75
3798,2015,5,Oratosquilla oratoria,3662 ,52 ,3 ,0.13 ,119,38.75
3799,2015,5,Oratosquilla oratoria,3751 ,38 ,5 ,0.13 ,119.25,38.75
3800,2015,5,Oratosquilla oratoria,3694 ,194 ,14 ,0.13 ,119,38.5
3801,2015,5,Oratosquilla oratoria,3683 ,55 ,4 ,0.13 ,118.75,38.5
3802,2015,5,Oratosquilla oratoria,3594 ,120 ,11 ,0.13 ,118.5,38.5
3803,2015,5,Oratosquilla oratoria,4962 ,655 ,96 ,0.13 ,119,38.25
3804,2015,5,Oratosquilla oratoria,5051 ,12000 ,1312 ,0.13 ,119.25,38.25
3805,2015,5,Oratosquilla oratoria,5083 ,216 ,18 ,0.13 ,119.25,38
3806,2015,5,Oratosquilla oratoria,6151 ,1636 ,134 ,0.13 ,119.25,37.75
3807,2015,5,Oratosquilla oratoria,6183 ,175 ,5 ,0.13 ,119.25,37.5
3808,2015,5,Oratosquilla oratoria,7251 ,1000 ,80 ,0.13 ,119.25,37.25
3809,2015,5,Portunus trituberculatus,7262 ,0 ,0 ,0.13 ,119.5,37.25
3810,2015,5,Portunus trituberculatus,6194 ,0 ,0 ,0.13 ,119.5,37.5
3811,2015,5,Portunus trituberculatus,6162 ,0 ,0 ,0.13 ,119.5,37.75
3812,2015,5,Portunus trituberculatus,5094 ,0 ,0 ,0.13 ,119.5,38
3813,2015,5,Portunus trituberculatus,5183 ,0 ,0 ,0.13 ,119.75,38
3814,2015,5,Portunus trituberculatus,5194 ,0 ,0 ,0.13 ,120,38
3815,2015,5,Portunus trituberculatus,6262 ,0 ,0 ,0.13 ,120,37.75
3816,2015,5,Portunus trituberculatus,6251 ,0 ,0 ,0.13 ,119.75,37.75
3817,2015,5,Portunus trituberculatus,6283 ,0 ,0 ,0.13 ,119.75,37.5
3818,2015,5,Portunus trituberculatus,5283 ,0 ,0 ,0.13 ,120.25,38
3819,2015,5,Portunus trituberculatus,5262 ,0 ,0 ,0.13 ,120.5,38.25
3820,2015,5,Portunus trituberculatus,5251 ,0 ,0 ,0.13 ,120.25,38.25
3821,2015,5,Portunus trituberculatus,5151 ,0 ,0 ,0.13 ,119.75,38.25
3822,2015,5,Portunus trituberculatus,3794 ,0 ,0 ,0.13 ,119.5,38.5
3823,2015,5,Portunus trituberculatus,3851 ,125 ,1 ,0.13 ,119.75,38.75
3824,2015,5,Portunus trituberculatus,3951 ,0 ,0 ,0.13 ,120.25,38.75
3825,2015,5,Portunus trituberculatus,3994 ,0 ,0 ,0.13 ,120.5,38.5
3826,2015,5,Portunus trituberculatus,2594 ,0 ,0 ,0.13 ,120.5,39
3827,2015,5,Portunus trituberculatus,2651 ,0 ,0 ,0.13 ,120.75,39.25
3828,2015,5,Portunus trituberculatus,2694 ,0 ,0 ,0.13 ,121,39
3829,2015,5,Portunus trituberculatus,1294 ,0 ,0 ,0.13 ,120.5,39.5
3830,2015,5,Portunus trituberculatus,1351 ,0 ,0 ,0.13 ,120.75,39.75
3831,2015,5,Portunus trituberculatus,694 ,0 ,0 ,0.13 ,121,40
3832,2015,5,Portunus trituberculatus,1451 ,0 ,0 ,0.13 ,120.75,39.75
3833,2015,5,Portunus trituberculatus,783 ,0 ,0 ,0.13 ,121.25,40
3834,2015,5,Portunus trituberculatus,762 ,0 ,0 ,0.13 ,121.5,40.25
3835,2015,5,Portunus trituberculatus,751 ,0 ,0 ,0.13 ,121.25,40.25
3836,2015,5,Portunus trituberculatus,1183 ,0 ,0 ,0.13 ,119.75,39.5
3837,2015,5,Portunus trituberculatus,1194 ,0 ,0 ,0.13 ,120,39.5
3838,2015,5,Portunus trituberculatus,2494 ,0 ,0 ,0.13 ,120,39
3839,2015,5,Portunus trituberculatus,2451 ,0 ,0 ,0.13 ,119.75,39.25
3840,2015,5,Portunus trituberculatus,2394 ,0 ,0 ,0.13 ,119.5,39
3841,2015,5,Portunus trituberculatus,2353 ,0 ,0 ,0.13 ,119.25,39.167
3842,2015,5,Portunus trituberculatus,3551 ,0 ,0 ,0.13 ,118.25,38.75
3843,2015,5,Portunus trituberculatus,3562 ,0 ,0 ,0.13 ,118.5,38.75
3844,2015,5,Portunus trituberculatus,3651 ,0 ,0 ,0.13 ,118.75,38.75
3845,2015,5,Portunus trituberculatus,3662 ,0 ,0 ,0.13 ,119,38.75
3846,2015,5,Portunus trituberculatus,3751 ,0 ,0 ,0.13 ,119.25,38.75
3847,2015,5,Portunus trituberculatus,3694 ,0 ,0 ,0.13 ,119,38.5
3848,2015,5,Portunus trituberculatus,3683 ,0 ,0 ,0.13 ,118.75,38.5
3849,2015,5,Portunus trituberculatus,3594 ,0 ,0 ,0.13 ,118.5,38.5
3850,2015,5,Portunus trituberculatus,4962 ,0 ,0 ,0.13 ,119,38.25
3851,2015,5,Portunus trituberculatus,5051 ,0 ,0 ,0.13 ,119.25,38.25
3852,2015,5,Portunus trituberculatus,5083 ,0 ,0 ,0.13 ,119.25,38
3853,2015,5,Portunus trituberculatus,6151 ,0 ,0 ,0.13 ,119.25,37.75
3854,2015,5,Portunus trituberculatus,6183 ,0 ,0 ,0.13 ,119.25,37.5
3855,2015,5,Portunus trituberculatus,7251 ,0 ,0 ,0.13 ,119.25,37.25
3856,2015,5,Loliolus,7262 ,197 ,41 ,0.13 ,119.5,37.25
3857,2015,5,Loliolus,6194 ,88 ,13 ,0.13 ,119.5,37.5
3858,2015,5,Loliolus,6162 ,10 ,3 ,0.13 ,119.5,37.75
3859,2015,5,Loliolus,5094 ,0 ,0 ,0.13 ,119.5,38
3860,2015,5,Loliolus,5183 ,34 ,8 ,0.13 ,119.75,38
3861,2015,5,Loliolus,5194 ,0 ,0 ,0.13 ,120,38
3862,2015,5,Loliolus,6262 ,40 ,12 ,0.13 ,120,37.75
3863,2015,5,Loliolus,6251 ,87 ,27 ,0.13 ,119.75,37.75
3864,2015,5,Loliolus,6283 ,113 ,29 ,0.13 ,119.75,37.5
3865,2015,5,Loliolus,5283 ,10 ,1 ,0.13 ,120.25,38
3866,2015,5,Loliolus,5262 ,5 ,1 ,0.13 ,120.5,38.25
3867,2015,5,Loliolus,5251 ,34 ,2 ,0.13 ,120.25,38.25
3868,2015,5,Loliolus,5151 ,0 ,0 ,0.13 ,119.75,38.25
3869,2015,5,Loliolus,3794 ,3 ,1 ,0.13 ,119.5,38.5
3870,2015,5,Loliolus,3851 ,3 ,1 ,0.13 ,119.75,38.75
3871,2015,5,Loliolus,3951 ,0 ,0 ,0.13 ,120.25,38.75
3872,2015,5,Loliolus,3994 ,0 ,0 ,0.13 ,120.5,38.5
3873,2015,5,Loliolus,2594 ,5 ,2 ,0.13 ,120.5,39
3874,2015,5,Loliolus,2651 ,9 ,5 ,0.13 ,120.75,39.25
3875,2015,5,Loliolus,2694 ,0 ,0 ,0.13 ,121,39
3876,2015,5,Loliolus,1294 ,0 ,0 ,0.13 ,120.5,39.5
3877,2015,5,Loliolus,1351 ,0 ,0 ,0.13 ,120.75,39.75
3878,2015,5,Loliolus,694 ,0 ,0 ,0.13 ,121,40
3879,2015,5,Loliolus,1451 ,0 ,0 ,0.13 ,120.75,39.75
3880,2015,5,Loliolus,783 ,1 ,1 ,0.13 ,121.25,40
3881,2015,5,Loliolus,762 ,0 ,0 ,0.13 ,121.5,40.25
3882,2015,5,Loliolus,751 ,0 ,0 ,0.13 ,121.25,40.25
3883,2015,5,Loliolus,1183 ,28 ,3 ,0.13 ,119.75,39.5
3884,2015,5,Loliolus,1194 ,0 ,0 ,0.13 ,120,39.5
3885,2015,5,Loliolus,2494 ,9 ,4 ,0.13 ,120,39
3886,2015,5,Loliolus,2451 ,8 ,5 ,0.13 ,119.75,39.25
3887,2015,5,Loliolus,2394 ,0 ,0 ,0.13 ,119.5,39
3888,2015,5,Loliolus,2353 ,7 ,2 ,0.13 ,119.25,39.167
3889,2015,5,Loliolus,3551 ,0 ,0 ,0.13 ,118.25,38.75
3890,2015,5,Loliolus,3562 ,0 ,0 ,0.13 ,118.5,38.75
3891,2015,5,Loliolus,3651 ,0 ,0 ,0.13 ,118.75,38.75
3892,2015,5,Loliolus,3662 ,0 ,0 ,0.13 ,119,38.75
3893,2015,5,Loliolus,3751 ,1 ,1 ,0.13 ,119.25,38.75
3894,2015,5,Loliolus,3694 ,11 ,6 ,0.13 ,119,38.5
3895,2015,5,Loliolus,3683 ,0 ,0 ,0.13 ,118.75,38.5
3896,2015,5,Loliolus,3594 ,0 ,0 ,0.13 ,118.5,38.5
3897,2015,5,Loliolus,4962 ,0 ,0 ,0.13 ,119,38.25
3898,2015,5,Loliolus,5051 ,7 ,1 ,0.13 ,119.25,38.25
3899,2015,5,Loliolus,5083 ,41 ,14 ,0.13 ,119.25,38
3900,2015,5,Loliolus,6151 ,38 ,7 ,0.13 ,119.25,37.75
3901,2015,5,Loliolus,6183 ,327 ,70 ,0.13 ,119.25,37.5
3902,2015,5,Loliolus,7251 ,140 ,20 ,0.13 ,119.25,37.25
3903,2015,5,Octopus ocellatus,7262 ,0 ,0 ,0.13 ,119.5,37.25
3904,2015,5,Octopus ocellatus,6194 ,0 ,0 ,0.13 ,119.5,37.5
3905,2015,5,Octopus ocellatus,6162 ,74 ,1 ,0.13 ,119.5,37.75
3906,2015,5,Octopus ocellatus,5094 ,300 ,5 ,0.13 ,119.5,38
3907,2015,5,Octopus ocellatus,5183 ,0 ,0 ,0.13 ,119.75,38
3908,2015,5,Octopus ocellatus,5194 ,94 ,1 ,0.13 ,120,38
3909,2015,5,Octopus ocellatus,6262 ,27 ,1 ,0.13 ,120,37.75
3910,2015,5,Octopus ocellatus,6251 ,0 ,0 ,0.13 ,119.75,37.75
3911,2015,5,Octopus ocellatus,6283 ,142 ,4 ,0.13 ,119.75,37.5
3912,2015,5,Octopus ocellatus,5283 ,0 ,0 ,0.13 ,120.25,38
3913,2015,5,Octopus ocellatus,5262 ,0 ,0 ,0.13 ,120.5,38.25
3914,2015,5,Octopus ocellatus,5251 ,0 ,0 ,0.13 ,120.25,38.25
3915,2015,5,Octopus ocellatus,5151 ,0 ,0 ,0.13 ,119.75,38.25
3916,2015,5,Octopus ocellatus,3794 ,0 ,0 ,0.13 ,119.5,38.5
3917,2015,5,Octopus ocellatus,3851 ,0 ,0 ,0.13 ,119.75,38.75
3918,2015,5,Octopus ocellatus,3951 ,0 ,0 ,0.13 ,120.25,38.75
3919,2015,5,Octopus ocellatus,3994 ,0 ,0 ,0.13 ,120.5,38.5
3920,2015,5,Octopus ocellatus,2594 ,78 ,1 ,0.13 ,120.5,39
3921,2015,5,Octopus ocellatus,2651 ,0 ,0 ,0.13 ,120.75,39.25
3922,2015,5,Octopus ocellatus,2694 ,0 ,0 ,0.13 ,121,39
3923,2015,5,Octopus ocellatus,1294 ,0 ,0 ,0.13 ,120.5,39.5
3924,2015,5,Octopus ocellatus,1351 ,0 ,0 ,0.13 ,120.75,39.75
3925,2015,5,Octopus ocellatus,694 ,0 ,0 ,0.13 ,121,40
3926,2015,5,Octopus ocellatus,1451 ,0 ,0 ,0.13 ,120.75,39.75
3927,2015,5,Octopus ocellatus,783 ,0 ,0 ,0.13 ,121.25,40
3928,2015,5,Octopus ocellatus,762 ,0 ,0 ,0.13 ,121.5,40.25
3929,2015,5,Octopus ocellatus,751 ,0 ,0 ,0.13 ,121.25,40.25
3930,2015,5,Octopus ocellatus,1183 ,0 ,0 ,0.13 ,119.75,39.5
3931,2015,5,Octopus ocellatus,1194 ,0 ,0 ,0.13 ,120,39.5
3932,2015,5,Octopus ocellatus,2494 ,0 ,0 ,0.13 ,120,39
3933,2015,5,Octopus ocellatus,2451 ,0 ,0 ,0.13 ,119.75,39.25
3934,2015,5,Octopus ocellatus,2394 ,0 ,0 ,0.13 ,119.5,39
3935,2015,5,Octopus ocellatus,2353 ,0 ,0 ,0.13 ,119.25,39.167
3936,2015,5,Octopus ocellatus,3551 ,0 ,0 ,0.13 ,118.25,38.75
3937,2015,5,Octopus ocellatus,3562 ,0 ,0 ,0.13 ,118.5,38.75
3938,2015,5,Octopus ocellatus,3651 ,0 ,0 ,0.13 ,118.75,38.75
3939,2015,5,Octopus ocellatus,3662 ,0 ,0 ,0.13 ,119,38.75
3940,2015,5,Octopus ocellatus,3751 ,0 ,0 ,0.13 ,119.25,38.75
3941,2015,5,Octopus ocellatus,3694 ,0 ,0 ,0.13 ,119,38.5
3942,2015,5,Octopus ocellatus,3683 ,0 ,0 ,0.13 ,118.75,38.5
3943,2015,5,Octopus ocellatus,3594 ,0 ,0 ,0.13 ,118.5,38.5
3944,2015,5,Octopus ocellatus,4962 ,0 ,0 ,0.13 ,119,38.25
3945,2015,5,Octopus ocellatus,5051 ,0 ,0 ,0.13 ,119.25,38.25
3946,2015,5,Octopus ocellatus,5083 ,0 ,0 ,0.13 ,119.25,38
3947,2015,5,Octopus ocellatus,6151 ,0 ,0 ,0.13 ,119.25,37.75
3948,2015,5,Octopus ocellatus,6183 ,0 ,0 ,0.13 ,119.25,37.5
3949,2015,5,Octopus ocellatus,7251 ,112 ,4 ,0.13 ,119.25,37.25
3950,2017,5,Engraulis japonicus,6334 ,0 ,0 ,0.13 ,120.5,37.8333
3951,2017,5,Larimichthys polyactis,6334 ,0 ,0 ,0.13 ,120.5,37.8333
3952,2017,5,Oratosquilla oratoria,6334 ,5 ,2 ,0.13 ,120.5,37.8333
3953,2017,5,Portunus trituberculatus,6334 ,0 ,0 ,0.13 ,120.5,37.8333
3954,2017,5,Loliolus,6334 ,0 ,0 ,0.13 ,120.5,37.8333
3955,2017,5,Octopus ocellatus,6334 ,0 ,0 ,0.13 ,120.5,37.8333
3956,2017,5,Engraulis japonicus,5283 ,208 ,6 ,0.13 ,120.25,38
3957,2017,5,Larimichthys polyactis,5283 ,0 ,0 ,0.13 ,120.25,38
3958,2017,5,Oratosquilla oratoria,5283 ,1144 ,74 ,0.13 ,120.25,38
3959,2017,5,Portunus trituberculatus,5283 ,0 ,0 ,0.13 ,120.25,38
3960,2017,5,Loliolus,5283 ,1140 ,260 ,0.13 ,120.25,38
3961,2017,5,Octopus ocellatus,5283 ,20 ,2 ,0.13 ,120.25,38
3962,2017,5,Engraulis japonicus,5194 ,30 ,2 ,0.13 ,120,38
3963,2017,5,Larimichthys polyactis,5194 ,0 ,0 ,0.13 ,120,38
3964,2017,5,Oratosquilla oratoria,5194 ,1700 ,126 ,0.13 ,120,38
3965,2017,5,Portunus trituberculatus,5194 ,0 ,0 ,0.13 ,120,38
3966,2017,5,Loliolus,5194 ,1140 ,228 ,0.13 ,120,38
3967,2017,5,Octopus ocellatus,5194 ,0 ,0 ,0.13 ,120,38
3968,2017,5,Engraulis japonicus,6262 ,0 ,0 ,0.13 ,120,37.75
3969,2017,5,Larimichthys polyactis,6262 ,0 ,0 ,0.13 ,120,37.75
3970,2017,5,Oratosquilla oratoria,6262 ,6400 ,782 ,0.13 ,120,37.75
3971,2017,5,Portunus trituberculatus,6262 ,0 ,0 ,0.13 ,120,37.75
3972,2017,5,Loliolus,6262 ,480 ,96 ,0.13 ,120,37.75
3973,2017,5,Octopus ocellatus,6262 ,1120 ,14 ,0.13 ,120,37.75
3974,2017,5,Engraulis japonicus,6351 ,0 ,0 ,0.13 ,120.25,37.75
3975,2017,5,Larimichthys polyactis,6351 ,0 ,0 ,0.13 ,120.25,37.75
3976,2017,5,Oratosquilla oratoria,6351 ,60000 ,6668 ,0.13 ,120.25,37.75
3977,2017,5,Portunus trituberculatus,6351 ,1200 ,4 ,0.13 ,120.25,37.75
3978,2017,5,Loliolus,6351 ,560 ,76 ,0.13 ,120.25,37.75
3979,2017,5,Octopus ocellatus,6351 ,2400 ,36 ,0.13 ,120.25,37.75
3980,2017,5,Engraulis japonicus,6251 ,0 ,0 ,0.13 ,119.75,37.75
3981,2017,5,Larimichthys polyactis,6251 ,0 ,0 ,0.13 ,119.75,37.75
3982,2017,5,Oratosquilla oratoria,6251 ,1960 ,220 ,0.13 ,119.75,37.75
3983,2017,5,Portunus trituberculatus,6251 ,0 ,0 ,0.13 ,119.75,37.75
3984,2017,5,Loliolus,6251 ,212 ,52 ,0.13 ,119.75,37.75
3985,2017,5,Octopus ocellatus,6251 ,0 ,0 ,0.13 ,119.75,37.75
3986,2017,5,Engraulis japonicus,6283 ,0 ,0 ,0.13 ,119.75,37.5
3987,2017,5,Larimichthys polyactis,6283 ,0 ,0 ,0.13 ,119.75,37.5
3988,2017,5,Oratosquilla oratoria,6283 ,2800 ,212 ,0.13 ,119.75,37.5
3989,2017,5,Portunus trituberculatus,6283 ,552 ,8 ,0.13 ,119.75,37.5
3990,2017,5,Loliolus,6283 ,3400 ,1276 ,0.13 ,119.75,37.5
3991,2017,5,Octopus ocellatus,6283 ,208 ,4 ,0.13 ,119.75,37.5
3992,2017,5,Engraulis japonicus,6194 ,0 ,0 ,0.13 ,119.5,37.5
3993,2017,5,Larimichthys polyactis,6194 ,0 ,0 ,0.13 ,119.5,37.5
3994,2017,5,Oratosquilla oratoria,6194 ,60000 ,5000 ,0.13 ,119.5,37.5
3995,2017,5,Portunus trituberculatus,6194 ,0 ,0 ,0.13 ,119.5,37.5
3996,2017,5,Loliolus,6194 ,460 ,60 ,0.13 ,119.5,37.5
3997,2017,5,Octopus ocellatus,6194 ,300 ,4 ,0.13 ,119.5,37.5
3998,2017,5,Engraulis japonicus,6183 ,0 ,0 ,0.13 ,119.25,37.5
3999,2017,5,Larimichthys polyactis,6183 ,0 ,0 ,0.13 ,119.25,37.5
4000,2017,5,Oratosquilla oratoria,6183 ,270 ,27 ,0.13 ,119.25,37.5
4001,2017,5,Portunus trituberculatus,6183 ,89 ,2 ,0.13 ,119.25,37.5
4002,2017,5,Loliolus,6183 ,425 ,65 ,0.13 ,119.25,37.5
4003,2017,5,Octopus ocellatus,6183 ,75 ,2 ,0.13 ,119.25,37.5
4004,2017,5,Engraulis japonicus,6151 ,0 ,0 ,0.13 ,119.25,37.75
4005,2017,5,Larimichthys polyactis,6151 ,0 ,0 ,0.13 ,119.25,37.75
4006,2017,5,Oratosquilla oratoria,6151 ,38 ,2 ,0.13 ,119.25,37.75
4007,2017,5,Portunus trituberculatus,6151 ,27 ,2 ,0.13 ,119.25,37.75
4008,2017,5,Loliolus,6151 ,125 ,14 ,0.13 ,119.25,37.75
4009,2017,5,Octopus ocellatus,6151 ,0 ,0 ,0.13 ,119.25,37.75
4010,2017,5,Engraulis japonicus,6162 ,0 ,0 ,0.13 ,119.5,37.75
4011,2017,5,Larimichthys polyactis,6162 ,0 ,0 ,0.13 ,119.5,37.75
4012,2017,5,Oratosquilla oratoria,6162 ,0 ,0 ,0.13 ,119.5,37.75
4013,2017,5,Portunus trituberculatus,6162 ,36 ,2 ,0.13 ,119.5,37.75
4014,2017,5,Loliolus,6162 ,42 ,2 ,0.13 ,119.5,37.75
4015,2017,5,Octopus ocellatus,6162 ,0 ,0 ,0.13 ,119.5,37.75
4016,2017,5,Engraulis japonicus,5183 ,39 ,3 ,0.13 ,119.75,38
4017,2017,5,Larimichthys polyactis,5183 ,0 ,0 ,0.13 ,119.75,38
4018,2017,5,Oratosquilla oratoria,5183 ,7200 ,864 ,0.13 ,119.75,38
4019,2017,5,Portunus trituberculatus,5183 ,0 ,0 ,0.13 ,119.75,38
4020,2017,5,Loliolus,5183 ,300 ,114 ,0.13 ,119.75,38
